Country,State,Year,Crop Category,Season,Crop Name,"Area (UOM:Ha(Hectare)), Scaling Factor:1000","Production (UOM:t(Tonne)), Scaling Factor:1000","Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,2.16,5.62,2601.852
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Groundnut,3.1,2.54,819.355
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,8.42,7.16,850.356
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,0,0,
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Soyabean,5.32,4.62,868.421
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Groundnut,0,0,
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,28.27,24.52,867.351
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Rapeseed and Mustard,28.27,24.52,867.351
India,Manipur,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,5.85,339.31,58001.709
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,117.62,278.96,2371.705
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,20.92,43.41,2075.048
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,118.77,280.43,2361.118
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,18.04,40.76,2259.424
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,1.15,1.47,1278.261
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,96.7,235.55,2435.884
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Small Millets,2.88,2.65,920.139
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Tur,1.15,1.47,1278.261
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,14.06,63.53,4518.492
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,20.96,73.37,3500.477
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Gram,1.81,1.87,1033.149
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,6.9,9.84,1426.087
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Rice,13.62,62.69,4602.79
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,0.44,0.84,1909.091
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Castorseed,0.07,0.06,857.143
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,4,5.46,1365
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,2.22,2.07,932.432
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Soyabean,1.71,3.33,1947.368
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Linseed,0.09,0.05,555.556
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,9.87,9.4,952.381
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Jute,6.59,11.927,1809.833
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Jute and Mesta,11.07,16.65,1504.065
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Mesta,4.48,4.723,1054.286
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Rapeseed and Mustard,9.78,9.35,956.033
India,Meghalaya,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,0.11,0.34,3090.909
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,41.99,68,1619.433
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,5.55,8.44,1520.721
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,44.44,71.51,1609.136
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,5.55,8.44,1520.721
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,2.45,3.51,1432.653
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,36.44,59.56,1634.468
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,0.62,1.29,2080.645
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Coarse Cereals,0.14,0.18,1285.714
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,2.38,3.74,1571.429
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Maize,0.14,0.18,1285.714
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,1.76,2.45,1392.045
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Rice,0.48,1.11,2312.5
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,1.82,2.07,1137.363
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,0.78,0.6,769.231
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Soyabean,1.04,1.47,1413.462
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,0.31,0.31,1000
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Rapeseed and Mustard,0.31,0.31,1000
India,Mizoram,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,1.47,44.25,30102.041
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Bajra,0.69,0.7,1014.493
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,264.76,580.05,2190.852
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,73.53,136.6,1857.745
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,281.75,600,2129.547
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Jowar,0.24,0.23,958.333
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,63.6,125.63,1975.314
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Other Pulses,13.63,16.89,1239.178
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,16.99,19.95,1174.22
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Ragi,0.32,0.3,937.5
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,191.23,443.45,2318.935
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Small Millets,8.68,9.74,1122.12
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Tur,3.01,2.71,900.332
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Urad,0.35,0.35,1000
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Barley,0.53,0.54,1018.868
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,12.83,27.19,2119.252
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Coarse Cereals,5.75,10.85,1886.957
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,32.84,49.64,1511.571
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Gram,0.76,0.64,842.105
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Maize,5.22,10.31,1975.096
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Other Pulses,18.46,21.17,1146.804
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,20.01,22.45,1121.939
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Rice,4.01,10.74,2678.304
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Urad,0.79,0.64,810.127
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,3.07,5.6,1824.104
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Castorseed,0.31,0.21,677.419
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Groundnut,0.86,0.88,1023.256
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,29.8,34.54,1159.06
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,3.57,2.15,602.241
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Soyabean,24.76,31.06,1254.443
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sunflower,0.3,0.24,800
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Linseed,5.78,4.67,807.958
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,35.15,33.55,954.481
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Summer,Sunflower,2.09,1.28,612.44
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Jute,3.04,1.042,342.829
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Jute and Mesta,4.88,1.409,288.811
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Mesta,1.84,0.367,199.565
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Rapeseed and Mustard,27.28,27.6,1011.73
India,Nagaland,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,4.35,189.33,43524.138
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Bajra,2.35,1.44,612.766
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,4035.71,7527.69,1865.27
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,170.7,236.35,1384.593
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,4496.06,7776.29,1729.579
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Jowar,6.69,4.19,626.308
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Kulthi (Horse Gram),38.24,13.17,344.404
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,89.4,182.25,2038.591
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Moong,119.81,34.75,290.043
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Other Pulses,85.44,50.44,590.356
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,460.35,248.6,540.024
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Ragi,51.48,38.02,738.539
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,3865.01,7291.34,1886.5
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Small Millets,20.78,10.45,502.887
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Tur,137.9,123.81,897.825
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Urad,78.96,26.43,334.726
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,303.92,1013.45,3334.595
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Coarse Cereals,2.27,5.92,2607.93
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,669.94,1204.19,1797.459
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Gram,47.25,36.38,769.947
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Kulthi (Horse Gram),0.12,0.04,333.333
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Maize,2.27,5.92,2607.93
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Moong,175.59,70.27,400.194
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Other Pulses,140.26,82.93,591.259
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,366.02,190.74,521.119
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Rice,301.25,1006.87,3342.307
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Urad,2.8,1.12,400
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,0.4,0.66,1650
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Castorseed,10.93,6.97,637.694
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Groundnut,22.44,23.11,1029.857
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Nigerseed,68.9,24.94,361.974
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,129.51,62.6,483.36
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,25.86,6.65,257.154
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Soyabean,1.06,0.7,660.377
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sunflower,0.32,0.23,718.75
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Groundnut,26.4,38.84,1471.212
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Linseed,24.01,11.48,478.134
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,82.51,78.88,956.005
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Safflower,0.61,0.4,655.738
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi or Summer,Sunflower,21.37,25.69,1202.153
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Cotton,127,68,535.433
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Jute,1.06,1.818,1715.094
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Jute and Mesta,12.84,12.303,958.178
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Mesta,11.78,10.485,890.068
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Rapeseed and Mustard,10.12,2.47,244.071
India,Odisha,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,10.05,722.89,71929.353
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Bajra,0.01,0,0
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,12.7,38.29,3014.961
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,0.05,0.09,1800
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,14.366,39.314,2736.6
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Moong,0.86,0.29,337.209
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Other Pulses,0.066,0.054,818.182
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,1.666,1.024,614.646
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Ragi,0.04,0.09,2250
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,12.65,38.2,3019.763
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Urad,0.74,0.68,918.919
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,4.01,14.52,3620.948
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,4.27,14.71,3444.965
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Moong,0.22,0.15,681.818
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Others,0.01,0,0
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,0.26,0.19,730.769
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Rice,4.01,14.52,3620.948
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Urad,0.03,0.04,1333.333
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Groundnut,0.33,0.99,3000
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,0.47,1.1,2340.426
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,0.14,0.11,785.714
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Groundnut,0.03,0.04,1333.333
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,0.03,0.04,1333.333
India,Puducherry,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,1.92,316.97,165088.542
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,3020,11567,3830.132
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,126,460,3650.794
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,3028.5,11573.7,3821.595
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,126,460,3650.794
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Moong,3.7,3.1,837.838
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,8.5,6.7,788.235
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,2894,11107,3837.941
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Tur,2.6,2.4,923.077
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Urad,2.2,1.2,545.455
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Barley,11,39.4,3581.818
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,3516,15089.4,4291.638
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Coarse Cereals,11,39.4,3581.818
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,3556.7,15124.3,4252.341
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Gram,1.8,1.9,1055.556
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Masur,0.8,0.5,625
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Moong,35.9,29.9,832.869
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Peas or  Others,2.2,2.6,1181.818
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,40.7,34.9,857.494
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,3505,15050,4293.866
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Groundnut,1.4,2.6,1857.143
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,6.1,4,655.738
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,4.7,1.4,297.872
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,39.5,53.7,1359.494
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Summer,Sunflower,8.5,15,1764.706
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Cotton,420,272,647.619
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Rapeseed and Mustard,31,38.7,1248.387
India,Punjab,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,94,7039,74882.979
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Bajra,4076.91,4456.12,1093.014
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,5810.94,6883.78,1184.624
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Chaula,61.054,39.342,644.38
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,5643.19,6517.1,1154.861
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,7849.738,7846.779,999.623
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Jowar,660.97,504.5,763.272
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,891.46,1551.24,1740.112
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Moong,893.95,460.56,515.197
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Moth,868.914,341.177,392.648
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,2038.798,962.999,472.337
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,167.75,366.68,2185.872
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Small Millets,13.85,5.24,378.339
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Tur,13.17,9.69,735.763
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Urad,201.71,112.23,556.393
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Barley,343.3,962.39,2803.35
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,3661.54,10786.27,2945.829
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Coarse Cereals,343.3,962.39,2803.35
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,4985.08,11775.09,2362.066
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Gram,1256.34,911.09,725.194
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Masur,42.922,39.44,918.875
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Others,7.275,7.398,1017
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Peas,17.003,30.892,1816.796
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,1323.54,988.82,747.102
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,3318.24,9823.88,2960.569
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Castorseed,226.34,335.11,1480.56
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Groundnut,500.82,1011.2,2019.089
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Oilseed,1980.21,2415.34,1219.739
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,329.91,112.48,340.941
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Soyabean,923.14,956.55,1036.192
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Groundnut,0,0,
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Linseed,2.56,3.29,1285.156
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Oilseed,2476.94,2899,1170.396
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Cotton,487,259.59,533.039
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Rapeseed and Mustard,2474.38,2895.71,1170.277
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,5.57,408.86,73403.95
India,Sikkim,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,57.57,95.48,1658.503
India,Sikkim,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,46.53,75.41,1620.675
India,Sikkim,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,63.84,101.28,1586.466
India,Sikkim,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,39.88,68.89,1727.432
India,Sikkim,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Others,3.04,2.89,950.658
